Meteor Falls;Meteorfälle;
I'm Brawly!\nDewford's Gym Leader!\rI've been churned in the rough waves\nof these parts, and I've grown tough\nin the pitch-black cave!\rSo you wanted to challenge me?\nLet me see what you're made of!;Ich bin Kamillo!\nDer Arenaleiter von Faustauhaven!\rIch habe die wilden Strudel dieser\nGegend gemeistert und bin in dieser\npechschwarzen Höhle stark geworden.\rDu willst mich wirklich herausfordern?\nDann zeig mir, woraus du gemacht bist!;
You swamped me!\rOkay, you've got me.\nTake this Gym Badge!;Du hast mich absaufen lassen!\rOkay, du hast mich erwischt!\nNimm den Orden dieser Arena!;
If you'd like, use this Technical\nMachine, too.;Wenn du magst, kannst du auch diese\nTechnische Maschine anwenden.;
That TM contains Bulk Up.\rIt's a move that raises both Attack\nand Defense stats.;Die TM enthält Protzer.\rDiese Attacke hebt den Status des\nAngriffs und der Verteidigung.;
I can see your talent becoming a giant\nwave to cause a storm of astonishment\namong Trainers one day!;Ich sehe in dir ein Talent, das eines\nTages zu einer riesigen Welle wird und\neinen Sturm des Erstaunens bei anderen\nTrainern entfachen wird!;
Dewford is a tiny island community.\rIf something gets trendy here,\neveryone picks up on it right away.;Faustauhaven ist eine kleine\nInselgemeinschaft.\rWenn hier etwas in Mode kommt,\nwill jeder es haben.;
I'll give you a little fishing advice.\rFirst, you want to face the water,\nthen use the Rod.\rFocus your mind|\nIf you get a bite, pull the Rod.\rSometimes you can snag something\nimmediately, but with bigger catches,\nyou need to time the pulls on your Rod\nto haul them in.;Ich gebe dir einige Tipps zum Angeln!\rSchau dir zuerst das Wasser an\nund dann benutze deine Angel.\rKonzentriere dich| Wenn etwas\nanbeißt, hol die Angel ein.\rManchmal kannst du mit einem Mal etwas\nGroßes fangen, manchmal musst du\nimmer wieder kurz die Angel anheben,\num etwas an Land zu ziehen.;
This is a renowned fishing spot.\nAre you getting the itch to fish?;Dies ist ein berühmter Angelplatz.\nHast du Lust zu angeln?;
Oh, is that so?\nThat's too bad, then.;Oh, wirklich?\nDas ist aber schade.;
I hear you, and I like what\nyou're saying!\rI'll give you one of my fishing Rods.;Ich habe dir genau zugehört und mir\ngefällt, was du gesagt hast!\rIch werde dir eine meiner Angeln geben.;
And, as an added bonus, I'll even throw\nin a little fishing advice!\rFirst, you want to face the water,\nthen use the Rod.\rFocus your mind|\nIf you get a bite, pull on the Rod.\rSometimes you can snag something\nimmediately, but with bigger catches,\nyou need to time the pulls on your Rod\nto haul them in.;Und, als kleine Zugabe, gebe ich dir noch\neinige Tipps zum Angeln!\rSchau dir zuerst das Wasser an und dann\nbenutze deine Angel.\rKonzentriere dich| Wenn etwas anbeißt,\nhol die Angel ein.\rManchmal kannst du mit einem Mal etwas\nGroßes fangen, manchmal musst du\nimmer wieder kurz die Angel anheben,\num etwas an Land zu ziehen.;
There's a lot to be said for living on\na small island like this in harmony with\nPokémon and the family.;Über das harmonische Leben mit den\nPokémon und der Familie auf diesem\nkleinen Eiland ließe sich viel erzählen.;
I left the major port of Slateport City\nwhen I married my husband here.\rLife goes by slowly on this little island.\rBut being surrounded by the\nbeautiful sea--that's happiness, too.;Bevor ich meinen Mann geheiratet habe,\nlebte ich in der großen Hafenstadt\nGraphitport City.\rHier auf der Insel verläuft das Leben\ngeruhsamer.\rVom wunderbaren Meer umgeben -\ndas ist die pure Glückseligkeit!;
[CRY:263]Guguuh!;[CRY:263]Guguuh!;
Wow, you bothered to cross the sea\nto visit Dewford?\rDid you maybe come here because you\nheard about Brawly?\rHe's so cool|\nEveryone idolizes him.;Wow, du hast die beschwerliche Reise\nüber das Meer auf dich genommen, um\nnach Faustauhaven zu gelangen?\rBist du hier, weil du von Kamillo\ngehört hast?\rEr ist sooo cool|\nEr ist ein Idol für jeden!;
Gorge your eyes on this!\rIt's a Silk Scarf. It's right at the\ncutting edge of fashion, yeah!\rOh, I can see your eyes twinkling!\nYou appreciate my dazzling style!\rOh, you're a delight!\nHere you go. I want you to have it!;Wirf dein Auge mal hierauf!\rDas ist ein Seidenschal. Das ist\nder letzte Schrei in der Mode. Yeah!\rOh, deine Augen blitzen.\nDu magst meinen Stil, nicht wahr?\rHihi, du machst mir eine Freude!\nHier, das möchte ich dir schenken!;
The Silk Scarf raises the power of\nNormal-type moves.\rIt's a marvelous Scarf that will go\nwith almost all Pokémon!;Dieser Seidenschal steigert die Stärke\nvon Normal-Attacken.\rDieser wunderbare Schal passt einfach\nzu fast allen Pokémon!;
For me, Rest is at the peak\nof popularity. It's the one.\rHunh? You're telling me that you don't\nknow about Rest?\rThat's outright pitiful.\nI'll give you one.;Für mich ist Erholung das absolut Größte!\rWie? Du willst mir doch nicht weismachen,\ndass du Erholung nicht kennst?\rDas ist aber jammerschade.\nIch werde dir eine geben.;
I love Rest!;Ich liebe Erholung!;
There's a stone cavern at the edge\nof town.\rI've heard you can find rare stones there.;Am Rande des Ortes befindet sich eine\nsteinerne Höhle.\rDort soll man seltene Steine finden können.;
Even if a Pokémon faints and can't\nbattle, it can still use a move learned\nfrom a Hidden Machine (HM).;Auch wenn in deinem Team ein kampfunfähiges\nPokémon ist, kann es außerhalb des\nKampfes eine Versteckte Maschine,\neine VM, anwenden.;
Hey, you.\nIt gets awfully dark ahead.\nIt'll be tough trying to explore.\rThat guy who came by earlier|\nSteven, I think it was.\rHe knew how to use Flash, so he ought\nto be all right, but|\rWell, for us Hikers, helping out those\nthat we meet is our motto.\rHere you go, I'll pass this on to you.;Hey, du!\nHier ist es schrecklich dunkel.\nEine Erforschung wird damit schwierig.\rDer Typ, der vorher schon mal hier war|\nTroy heißt er, glaube ich|\rDer weiß, wie man Blitz einsetzt, daher\nwird es ihm wohl gut gehen, aber|\rDas Motto unter uns Wanderern heißt:\nJedem aus der Klemme helfen.\rDeshalb bekommst du dies von mir.;
Teach that move Flash to\na Pokémon and use it.\rIt lights up even the inky darkness\nof caves.;Bringe einem Pokémon die Attacke Blitz\nbei und setze sie ein.\rDamit wird selbst die dunkelste Höhle\nvon Licht erfüllt.;
In all sorts of places, there are all\nsorts of Pokémon and people.\rI find that fascinating, so I go to all\nsorts of places.;An allen Orten gibt es alle Sorten von\nPokémon und Menschen.\rIch finde das faszinierend, daher\nbesuche ich alle möglichen Orte.;
The Trainer's School is excellent.\rIf you study there, you could even\nbecome a Gym Leader.;Die Trainerschule ist hervorragend.\rWenn du dort lernst, kannst du später\nsogar Arenaleiter werden.;
Roxanne, the Gym Leader, really knows\na lot about Pokémon.\rShe's really strong, too!;Felizia, die Arenaleiterin, weiß\nwirklich eine Menge über Pokémon.\rUnd sie ist sehr stark!;
For my own Pokémon, I give them\nperfectly suited nicknames!\rIt's my expression of, uh|\noriginality, yes, that's it!;Meinen eigenen Pokémon habe ich\nperfekt passende Kosenamen gegeben!\rDas ist mein Ausdruck von| äh|\nOriginalität. Genau! Originalität!;
But giving the name Pekachu to\na Pikachu? It seems pointless.\rI suppose it is good to use a name\nthat's easy to understand, but|;Aber ein Pikachu einfach Pekachu zu nennen?\nDas haut einen nicht gerade vom Hocker.\rIch glaube ja auch, man sollte einen\nleicht verständlichen Kosenamen\nwählen, aber irgendwie|;
[CRY:25]Pekachu: Peka!;[CRY:25]Pekachu: Peka!;
Devon Corporation's workers live in\nthis building.;Die Angestellten der Devon\nCorporation leben in diesem Haus.;
Way back in the old days, Devon was just\na teeny, tiny company.;Vor langer, langer Zeit war Devon eine\nkleine, überschaubare Firma.;
My daddy's working at the Corporation.\rMy daddy made this!\nBut I can't use it, so you can have it.;Mein Papa arbeitet für die Corporation.\rMein Papa hat dies gemacht\rIch kann damit aber nichts anfangen,\ndaher schenke ich es dir.;
My daddy's working at the Corporation.\rWhen I grow up, I'm going to work for\nDevon, too.;Mein Papa arbeitet für die Corporation.\rWenn ich groß bin, werde ich auch für\nDevon arbeiten.;
Devon's President likes to collect\nrare stones.;Der Präsident von Devon sammelt\nleidenschaftlich gerne seltene Steine.;
I think the President's son also\ncollects rare stones.;Ich glaube, der Sohn des Präsidenten\nsammelt auch seltene Steine.;
Every Pokémon has a special ability\nthat it can use.;Jedes Pokémon besitzt eine spezielle\nBegabung, die es einsetzen kann.;
Pokémon are such strange creatures.;Pokémon sind sehr seltsame Geschöpfe.;
Out of my way!;Geh weg! Aus dem Weg!
Stop! Pleeease Stop!\rDon't steal from me!;Warte! Waaaarte doch! Bitte!\rDu kannst mich doch nicht einfach bestehlen!;
Oh, it's you!\rYou're that fantastic Trainer who\nhelped me in Petalburg Woods!\rHelp me! I was robbed by Team Aqua!\nI have to get the Devon Goods back!\rIf I don't|\nI'm going to be in serious trouble.;Oh, du bist das!\rDu bist dieser großartige Trainer, der mir\nim Blütenburgwald geholfen hat.\rHilf mir! Team Aqua hat mich ausgeraubt!\nIch muss die Devon-Waren zurückbekommen.\rWenn ich sie nicht bekomme|\ndann habe ich ein riesiges Problem.;
That shady character, I think he took\noff towards the tunnel over there.;Ich glaube, dieser zwielichtige Typ ist\nin Richtung Tunnel gelaufen.;
Oh, it's you!\rSorry again for what happened\nin Petalburg Woods|\r| | | | | |\rActually, I was robbed by Team Aqua|\nI have to get the Devon Goods back!\rIf I don't|\nI'm going to be in serious trouble.\r| | | | |\rOh, is that the Stone Badge?!\rPlease, you have to help me!\r| | | | |\rAh, let me give you this to\nmotivate you!;Oh, du bist das!\rDas im Blütenburgwald tut mir echt leid.\r| | | | | |\rUm ehrlich zu sein, Team Aqua hat mich\nausgeraubt|\rIch muss die Devon-Waren zurückbekommen.\rWenn ich sie nicht bekomme|\ndann habe ich ein riesiges Problem.\r| | | | |\rOh, ist das der Steinorden?!\rBitte, du must mir helfen!\r| | | | |\rAh ich weiß! Nimm das hier als kleine Motivation!;
Hey, that's Rustboro's Gym Badge!\rOut of all the Pokémon Gym Badges,\nRustboro's is the coolest, I'd say.;Hey, das ist der Orden der Arena von\nMetarost City!\rVon allen Arena-Orden ist der von\nMetarost City der coolste, sage ich dir.;
Peeko!\rAm I glad to see you're safe!;Pecko! Bin ich froh, dass du unversehrt\nwieder bei mir bist.;
Peeko owes her life to you!\rThey call me Mr. Briney.\nAnd, you are?\r| | | | | | | |\n| | | | | | | |\rAh, so you are [PLAYER]!\rI sincerely thank you!\rNow, if there's anything that troubles you,\ndon't hesitate to tell me!\rYou can usually find me in my cottage\nby the sea near Petalburg Woods.;Pecko verdankt dir ihr Leben!\rMan nennt mich Mr. Brack.\nUnd du bist|\r| | | | | | | |\n| | | | | | | |\rAh, du bist also [PLAYER]!\nIch danke dir von ganzem Herzen!\rWenn du irgendein Problem hast, zögere\nnicht, mich um Hilfe zu bitten!\rIch wohne in dem kleinen Haus am Meer\nin der Nähe des Blütenburgwalds.;
Come, Peeko, we should make our way home.\r[CRY:278]Peeko: Pihyoh!;Komm, Pecko, wir sollten uns auf den\nHeimweg machen.\r[CRY:278]Pecko: Pihyoh!;
[CRY:278]Peeko: Pihyoh!;[CRY:278]Pecko: Pihyoh!;
Nnn| Roar!\rThat goofy goon hightailed it out of\nthe tunnel! I can go back to digging!;Nnn| Brüll!\rDieser dämliche Idiot ist aus dem Tunnel\nabgehauen. Ich kann weitergraben!;
Would you like to challenge\nthe Team Aqua Grunt?;Möchtest du den Team Aqua Rüpel\nherausfordern?;
Learn from your mistake and never\nget in the way of Team Aqua again!\rAnd now, out of my way!;Lern' aus deinem Fehler und\nbehindere Team Aqua nicht noch einmal!\rUnd jetzt, aus dem Weg!;
Heh, so you do understand\nthe situation you're in!\rFine, I'll let you go for today!;Hah, du begreifst es ja doch!\rGut, für heute lass' ich dich\nnoch einmal laufen!;
That Rusturf Tunnel there|\rAt first, we had a huge work crew boring\nthrough rock with the latest machinery.\rBut, we had to stop.\rIt turns out that we would have had a\nnegative effect on wild Pokémon in the area.\rSo, we've got nothing to do but loll\naround here doing nothing.;Der Metaflurtunnel|\rZunächst hatten wir ein großes Team, das mit\nschweren Maschinen durch den Felsen brechen sollte.\rDann mussten wir die Arbeit stoppen.\rEs stellte sich heraus, dass sich unsere\nArbeit negativ auf die wilden Pokémon in\ndieser Gegend auswirkte.\rUnd daher haben wir nun nichts mehr zu tun,\naußer hier faul herumzuhängen|;
There's a man digging his way to\nVerdanturf all by his lonesome.\rHe's desperate to get through.\rHe says that if he digs little by little\nwithout using machines, he won't\ndisturb Pokémon, and he'll avoid\nharming the natural environment.\rI wonder if he made it through yet.;Da ist ein Mann, der sich ganz alleine seinen\nWeg nach Wiesenflur gräbt.\rEr versucht verzweifelt durchzukommen.\rEr sagt, wenn er Schritt für Schritt ohne\nlaute Maschinen gräbt, werden die Pokémon\nnicht gestört und ihr natürlicher Lebensraum\nbleibt erhalten.;
To get to Verdanturf without using\nthis Tunnel, you'd have to cross the\nsea to Dewford, sail on to Slateport,\nthen travel through Mauville.\rAlternatively, you could also\nclimb up the mountain|\rBut you'd need a Pokémon that\nmastered Rock Climb for that|;Um ohne diesen Tunnel nach Wiesenflur zu\nkommen, muss man das Meer bei Faustauhaven\nüberqueren, nach Graphitport City\nsegeln und durch Malvenfroh City reisen.\rMan kann wohl auch über den Berg kraxeln|\rAber dafür braucht man ein Pokémon,\ndas Kraxler gemeistert hat|;
Oh! How did it go?\nThe Devon Goods?\rYou did!\nYou got them back!\rYou really are a great Trainer!\rI know! As my thanks, I'll give you\na Premier Ball!;Oh! Und? Wie sieht es aus?\nDie Devon-Waren?\rDu hast es geschafft!\nDu hast sie zurückbekommen!\rDu bist wirklich ein großer Trainer!\rIch weiß! Ich werde dir zum Dank einen\nPremierball schenken!;
Excuse me, please!\nPlease come with me!;Bitte entschuldige!\nWürdest du mir bitte folgen?;
This is the Devon Corporation's\nthird floor.\rOur President's Office is on\nthis floor.\rAnyway, I can't tell you how much I'm\ngrateful for what you've done.\rUm| By the way, these Devon Goods|\rCould I get you to deliver them to\nthe Shipyard in Slateport?\rIt would be awful if those robbers\ntried to take them again.;Dies ist die zweite Etage der Devon\nCorporation.\rHier befindet sich das Büro des Präsidenten.\rNun ja, ich kann dir gar nicht sagen, wie\ndankbar ich dir für deine Taten bin.\rÄhm| Äh, diese Devon-Waren|\rDarf ich dich bitten, sie zur Werft\nin Graphitport City zu bringen?\rEs wäre fürchterlich, wenn sie den\nDieben erneut in die Hände fallen würden.;
Thanks! That really helps!;Danke!\nDas hilft mir wirklich sehr!;
Oh, that's right.\nCould you wait here a second?;Ach, da fällt mir ein| Würdest du mich\neinen Moment entschuldigen?;
Our President would like to have\na word with you.\rPlease come with me.;Unser Präsident würde gerne kurz mit\ndir sprechen.\rKomm bitte mit mir.;
Please, go ahead.;Bitte, hier entlang.;
I'm Mr. Stone, the President of\nthe Devon Corporation.\rI'd just got word about you!\rYou saved our staff not just once,\nbut twice!\rI have a favor to ask of an amazing\nperson like you.\rI understand that you're delivering\na package to Slateport's Shipyard.\rWell, on the way, could you stop off in\nDewford Town?\rI was hoping that you'd deliver a\nLetter to Steven in Dewford.;Ich bin Mr. Trumm, der Präsident der\nDevon Corporation.\rIch muss etwas mit dir besprechen!\rDu hast unseren Mitarbeitern nicht nur einmal,\nsondern zweimal aus der Klemme geholfen!\rDu bist so außergewöhnlich, dass ich dich\ngerne um einen Gefallen bitten möchte.\rIch weiß, dass du ein Paket zur Werft in\nGraphitport City bringen willst.\rKönntest du auf dem Weg nicht auch\nin Faustauhaven Halt machen?\rUnd Troy in Faustauhaven einen Brief\nvon mir überbringen?;
Mr. Stone: Now, you should know that\nI am a great President.\rSo, I'd never be so cheap as to ask\na favor for nothing in return.\rThat's why I want you to have this!;Mr. Trumm: Nun, du sollst wissen, dass\nich ein einflussreicher Präsident bin.\rUnd daher würde ich dich nie um einen Gefallen\nbitten, ohne eine Gegenleistung zu erbringen!\rDeshalb möchte ich dir dies hier geben.;
